participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,acc_button_press_food,freq_button_press_food,repetition_button_press_food,acc_button_press_story,freq_button_press_story,repetition_button_press_story,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,total_double_press_count_post,total_double_press_count_pre,free_association_post_stage_start,free_association_pre_stage_start,q_double_press_post_stage_start,q_double_press_pre_stage_start,q_experience1_stage_start,q_experience2_stage_start,q_experience3_stage_start,q_experience4_stage_start,q_open_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_transportation_stage_start,reading_stage_start,wcg_practice_stage_start,free_association_post_stage_end,free_association_pre_stage_end,q_double_press_post_stage_end,q_double_press_pre_stage_end,q_experience1_stage_end,q_experience2_stage_end,q_experience3_stage_end,q_experience4_stage_end,q_open_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_transportation_stage_end,reading_stage_end,wcg_practice_stage_end,free_association_pre_task_start,free_association_pre_task_end,reading_task_start,reading_task_end,free_association_post_task_start,free_association_post_task_end,spr_time,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,te_count_post,te_count_pre,exp_time_away,spr/char,spr-wcg-break,rt_max,rt_mean,time away (m),focusevents,spr time away (m),wcg time away (m),attncheck
1604,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,4,1to2,Y,5,1to2,N,USA,17:58,18-19,F,Right,Y,,Y,,Asian,1,N,3,6,N,5,"I started off thinking about objects in front of me and events in my life and then made associations with those words in my head, usually about its meaning or the context of words in daily life. ",meaning,meaning,"I think this experiment is attempting to measure whether or not the extra rules added to the game influence behavior when attempting the word association game. For instance, if people thought about food more because it was mentioned that users should double press the space bar if they thought about it during the game. ","I felt as if my thoughts were more random on purpose because I was specifically not trying to think about the dark story after reading the additional rule for the game the second time, partly because double pressing the space bar is a hassle and partly because the story was so dark that words associated with it dissuaded me from thinking about it. ",5,unintentional,"I was trying to not think about the story so that I wouldn't have to hit my space bar after every word, but at the beginning of the game I had unintentional thoughts about the story. ",5.0,3.0,5.0,5.0,7.0,1.0,1.0,5.0,I felt a darker energy after reading the story and a bit of confusion. I felt more distracted by trying to not think about the story and think of words that didn't associate with it at all. ,N,,7.0,,,7,4,7,7,4,7,3,4,3,2,1,6,7,58,62,45,0.6904761904761905,0.6813186813186813,0.6428571428571429,5,3,1709603137523.0,1709602599794.0,1709603318682.0,1709602781299.0,1709603570522.0,1709603718027.0,1709603788740.0,1709603850082.0,1709603947504.0,1709603378075.0,1709603911086.0,1709603330744.0,1709602801883.0,1709602559721.0,1709603318679.0,1709602781295.0,1709603327716.0,1709602796228.0,1709603718024.0,1709603788733.0,1709603850079.0,1709603908587.0,1709603955303.0,1709603570514.0,1709603947494.0,1709603378059.0,1709603109407.0,1709602582133.0,1709602599794.0,1709602781295.0,1709602801883.0,1709603109407.0,1709603137523.0,1709603318679.0,307524,2.307310861692655,2.4869884375993823,2702.5373134328356,3023.6833333333334,2.025,2.246583850931677,3461.125,3510.0,5,3,0.0,0.6454212941419063,28116,10350.0,2809.211678832117,0.0,0.0,0.0,0.0,1
1526,False,True,True,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,False,True,False,True,True,14,0.5833333333333334,0.6666666666666666,0.5,1.0,6,1to2,Y,6,1to2,N,USA,14:51,60-64,F,Right,Y,,Y,,White,1,N,1,8,N,4,I simply looked around my surroundings for inspiration to help with word association. ,none,none,I think this experiment is trying to measure how one focuses ones thoughts ,"other than many of the terms in the story popping up in my mind, I did not experience any differences playing the word chain game before versus after. ",3,unintentional,I experienced thinking about fishing quite a bit due to it being mentioned in the story,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,I noticed minimal differences playing the word game before and after the story,N,,6.0,,,5,2,4,6,6,6,4,2,2,1,1,4,6,43,49,33,0.5119047619047619,0.5384615384615384,0.4714285714285714,4,5,1709415547219.0,1709414829815.0,1709415728396.0,1709415033658.0,1709415989263.0,1709416068005.0,1709416125869.0,1709416183847.0,1709416302903.0,1709415802342.0,1709416242240.0,1709415755012.0,1709415056571.0,1709414762656.0,1709415728395.0,1709415033654.0,1709415752663.0,1709415048050.0,1709416067996.0,1709416125866.0,1709416183845.0,1709416237988.0,1709416315517.0,1709415989259.0,1709416302900.0,1709415802338.0,1709415527701.0,1709414793588.0,1709414829815.0,1709415033654.0,1709415056571.0,1709415527701.0,1709415547219.0,1709415728395.0,471130,2.6949763872491146,2.3888128944226508,3773.6041666666665,4739.627906976744,4.113647186147186,3.2845454545454547,3270.875,3288.222222222222,4,5,0.0,0.6418298830760429,19518,39912.0,4117.287128712871,0.0,0.0,0.0,0.0,1
1527,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,20,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1,never,Y,7,3to5,Y,USA,10:12,60-64,F,Right,Y,,Y,,White,1,N,1,1,N,7,i just thought of the words as i went a long,meaning,meaning,our thoughts on what we can think of a short story ,it was the same to me,7,both,i was doing both because i was still thinking of the story and doing the game,5.0,5.0,7.0,7.0,7.0,7.0,4.0,4.0,it was harder to come up with the words after the story because i was thinking about the story more,N,,7.0,,,5,1,7,7,4,7,7,7,1,4,1,7,7,61,65,47,0.7261904761904762,0.7142857142857143,0.6714285714285714,8,0,1709477936113.0,1709476923721.0,1709478116420.0,1709477104728.0,1709478486052.0,1709478580911.0,1709478603741.0,1709478652182.0,1709478786362.0,1709478219526.0,1709478722640.0,1709478151753.0,1709477157723.0,1709476790788.0,1709478116419.0,1709477104727.0,1709478139889.0,1709477129749.0,1709478580910.0,1709478603740.0,1709478652181.0,1709478716636.0,1709478804202.0,1709478486050.0,1709478786361.0,1709478219524.0,1709477896009.0,1709476847252.0,1709476923721.0,1709477104727.0,1709477157723.0,1709477896009.0,1709477936113.0,1709478116419.0,738286,3.374148824148824,2.693485319028797,4872.5675675675675,3770.4166666666665,3.0625,2.5928571428571425,6321.5,3760.4285714285716,8,0,0.0,0.7846452897328887,40104,13803.0,4397.063157894737,0.0,0.0,0.0,0.0,1
1528,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,7,never,Y,7,never,N,USA,09:05,50-54,F,Right,Y,,Y,,White,1,N,5,5,N,5,stream of consciousness,meaning,meaning,emotional impact,food was harder to not think of,3,unintentional,"I was thinking normal thoughts around my house, but things like truck and other images triggered thoughts of the story",2.0,2.0,2.0,3.0,5.0,4.0,5.0,1.0,no changes,N,,7.0,,,7,1,7,7,5,6,5,5,1,3,1,3,7,53,58,43,0.6309523809523809,0.6373626373626373,0.6142857142857143,5,18,1709312219905.0,1709311630287.0,1709312400099.0,1709311810369.0,1709312599287.0,1709312631717.0,1709312646046.0,1709312680397.0,1709312750935.0,1709312450945.0,1709312708916.0,1709312414594.0,1709311831789.0,1709311577009.0,1709312400098.0,1709311810369.0,1709312412173.0,1709311823832.0,1709312631716.0,1709312646044.0,1709312680396.0,1709312706293.0,1709312763917.0,1709312599285.0,1709312750933.0,1709312450943.0,1709312188356.0,1709311603879.0,1709311630287.0,1709311810369.0,1709311831789.0,1709312188356.0,1709312219905.0,1709312400098.0,356567,2.473521434705645,2.610867093690623,2070.8390804597702,2045.9886363636363,2.218212739641311,3.2647727272727276,1994.6666666666667,2213.0,5,18,0.0,0.7987900823191558,31549,7344.0,2092.2702702702704,0.0,0.0,0.0,0.0,1
1529,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,6,1to2,N,4,3to5,sometimes,USA,17:35,30-34,M,Right,Y,,Y,,White,1,N,4,7,N,7,"To look around my desk for ideas, or take words that could be pluralized or have multiple forms",none,none,Whether consuming certain content can effect word recall,"I found myself catching myself using words that reminded me of the story more, and ""darker"" words ",7,unintentional,"I would think of a word like ""whisky"" then realize that Stuart was drinking it several times, and I had a couple of other words that did the same thing.",7.0,7.0,7.0,5.0,7.0,4.0,1.0,4.0,"I felt myself getting distracted by the story, trying to think of whether words I was using was related to the story. It was a lot easier to avoid food-related words than the story-related words.",N,,7.0,,,7,7,7,7,2,7,4,7,1,1,1,7,7,63,65,49,0.75,0.7142857142857143,0.7,4,0,1709244613372.0,1709243817747.0,1709244794134.0,1709243998875.0,1709245830299.0,1709245942234.0,1709245977851.0,1709246035194.0,1709246160831.0,1709244895403.0,1709246108256.0,1709244839358.0,1709244056228.0,1709243766587.0,1709244794133.0,1709243998874.0,1709244836833.0,1709244028906.0,1709245942233.0,1709245977850.0,1709246035193.0,1709246105804.0,1709246173138.0,1709245830298.0,1709246160829.0,1709244895401.0,1709244575024.0,1709243784408.0,1709243817747.0,1709243998874.0,1709244056228.0,1709244575024.0,1709244613372.0,1709244794133.0,518796,2.6097484066735404,2.306863354037267,3170.964912280702,2321.897435897436,2.3308035714285715,2.31288584603802,3524.125,1713.0588235294117,4,0,0.13856666666666667,0.6512374458315499,38348,11450.0,2618.3724137931035,0.32741666666666663,3.0,0.0,0.0,1
1530,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,7,never,Y,7,never,Y,USA,10:33,50-54,F,Right,Y,,Y,,White,1,N,2,1,N,3,"Tried to think ahead to where I was going next before I entered a word. Tried to get into subject areas (baseball, space, stock market, etc) where it would be easier to come up with a large group of associated words.",meaning,meaning,Wow I didn't even think about the possibility of using how words sounded. I wonder if it's trying to measure how well we can follow multiple instructions simultaneously. Or maybe short attention vs long attention,I was a little more distracted for the second round of play but I was probably also a little less nervous because we had already played one round so I knew how fast the word would disappear,4,unintentional,"As some of the words I was using in the chain got close to the story, thoughts of story were triggered. Words like ""police""",4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,I liked this sort of game and wanted to be good at it (not lose track of the word I had submitted once it disappeared). I didn't notice any changes in the second round of play except that I knew the rhythm of the game from round one and I was distracted a few times with thoughts of the story as words I used reminded me of it.,N,,7.0,,Some screens during the story didn't seem to make any sense in the context. I remember a long screen that seemed to say something about sewing or filling something in that I ended up ignoring because I couldn't make it fit the rest of what I was reading.,5,6,2,7,5,2,2,2,2,1,1,1,3,34,39,30,0.40476190476190477,0.42857142857142855,0.42857142857142855,6,1,1709317008332.0,1709316312976.0,1709317189170.0,1709316495523.0,1709317443124.0,1709317714582.0,1709317798770.0,1709317866203.0,1709318058752.0,1709317273266.0,1709318012511.0,1709317208822.0,1709316544904.0,1709316245617.0,1709317189168.0,1709316495522.0,1709317205876.0,1709316536012.0,1709317714580.0,1709317798768.0,1709317866201.0,1709318006300.0,1709318150693.0,1709317443120.0,1709318058750.0,1709317273262.0,1709316982946.0,1709316268054.0,1709316312976.0,1709316495522.0,1709316544904.0,1709316982946.0,1709317008332.0,1709317189168.0,438042,2.1472182297281113,1.9114632975719932,3766.6875,3259.1071428571427,1.7,2.430904280904281,3588.25,3157.0,6,1,0.0,0.6295357909119453,25386,9915.0,3383.5877192982457,0.0,0.0,0.0,0.0,1
1531,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,7,0.2916666666666667,0.4166666666666667,0.16666666666666666,0.5,4,1to2,sometimes,5,1to2,sometimes,USA,09:28,45-49,M,Right,Y,,Y,,White,1,N,4,8,N,3,just looking at my surrundings and any words thats come in my mind,equal,equal,i think it trying to experiment on what we can remember,"I feel really good typing words that's first comes to my mind , its very interesting",3,unintentional,i was trying to type out words from my mind but the story i read keep coming in especially the part of the murder of the young girl,3.0,5.0,5.0,5.0,5.0,3.0,2.0,1.0,i felt emotional after reading the story what clair and his husbands have to pass through and also the death of the young girl,N,,6.0,,the study is really engaging i like it,5,1,5,5,5,4,3,3,2,3,4,3,3,41,46,35,0.4880952380952381,0.5054945054945055,0.5,9,4,1709478370826.0,1709477442529.0,1709478551260.0,1709477630169.0,1709479179652.0,1709479325452.0,1709479391478.0,1709479518967.0,1709479803983.0,1709478725563.0,1709479650280.0,1709478590756.0,1709477702031.0,1709477351524.0,1709478551258.0,1709477630168.0,1709478580827.0,1709477664393.0,1709479325448.0,1709479391476.0,1709479518962.0,1709479643342.0,1709479855891.0,1709479179646.0,1709479803977.0,1709478725560.0,1709478328346.0,1709477394193.0,1709477442529.0,1709477630168.0,1709477702031.0,1709478328346.0,1709478370826.0,1709478551258.0,626315,4.339441984407659,2.0009939393939393,9495.052631578947,7215.615384615385,5.179557218144175,2.275,5723.25,7341.75,9,4,0.0,0.24323958333829454,42480,20874.0,7466.527272727273,0.0,1.0,0.0,0.0,1
1532,False,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,True,True,False,False,True,15,0.625,0.75,0.5,1.0,7,1to2,Y,7,3to5,Y,USA,15:44,30-34,F,Right,Y,,Y,,Black,1,N,2,8,N,7,I was thinking of the word that was related to the previous word I typed. I was also looking around me,meaning,meaning,My ability to remember things and the amount of attention I paid to the story given,"After reading the story, I was thinking of the story, the plot, and what was said by the characters. My words were more based on what I read previously.",7,unintentional,"I was trying to think of words on my own, but I couldn't stop thinking of the story I read. I was wondering what would happen next and the plot I learned from the story.",7.0,2.0,6.0,7.0,7.0,1.0,1.0,1.0,"After reading the short story, I felt more emotional and felt sympathy for the person in the story. I was thinking of the water and visualizing that scene. My mind came up with so many more words and related words after that. It became much easier for me.",N,,7.0,,,7,1,7,7,7,7,6,7,1,1,1,7,7,59,66,45,0.7023809523809523,0.7252747252747253,0.6428571428571429,9,7,1709324948404.0,1709324043937.0,1709325131244.0,1709324226266.0,1709325491963.0,1709325581692.0,1709325665905.0,1709325733175.0,1709325903242.0,1709325235241.0,1709325858208.0,1709325159260.0,1709324314874.0,1709323998018.0,1709325131241.0,1709324226263.0,1709325148639.0,1709324262400.0,1709325581688.0,1709325665901.0,1709325733170.0,1709325854506.0,1709325914900.0,1709325491953.0,1709325903235.0,1709325235234.0,1709324924055.0,1709324018653.0,1709324043937.0,1709324226263.0,1709324314874.0,1709324924055.0,1709324948404.0,1709325131241.0,609181,2.801706728943571,2.7216174704855365,3151.2413793103447,3089.0,3.1103030303030303,3.686666666666666,3312.222222222222,4434.833333333333,9,7,0.08196666666666667,0.704513509984934,24349,8351.0,3036.496062992126,0.08196666666666667,1.0,0.0,0.0,1
1574,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,19,0.7916666666666666,0.75,0.8333333333333334,1.0,7,never,Y,6,never,Y,USA,12:29,20-24,M,Right,Y,,Y,,Asian,1,N,2,7,N,7,"Allocation of similar words - fruits, vegetables, etc. Recalling certain points in the story and connecting that to related words. Sometimes I also connected those words to something different and sometimes if it rhymed with something else. ",equal,meaning,"I think the experiment was trying to measure the though process of an individual before and after an initial stimulus. For example, the stimulus for this experiment was a story by Carver. After completing this experiment, I can understand why having distractions in our environment can influence our thinking in regards to the word chain games. ","I typed words that meant something related to the story more often than I did before. After I finished typing all the things that came up into mind, I went straight into random things. ",6,both,"Both, I intentionally started at first, but throughout the game some words did come up unintentionally. ",6.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,"I felt more focused, I felt more engaged, and I also felt that I had more words to write. ",N,,7.0,,I enjoyed participating in this study! ,7,2,6,6,2,6,6,6,2,2,3,6,6,58,60,46,0.6904761904761905,0.6593406593406593,0.6571428571428571,32,25,1709576097833.0,1709575549738.0,1709576279257.0,1709575731098.0,1709576561598.0,1709576817078.0,1709576873086.0,1709576910850.0,1709576998248.0,1709576336946.0,1709576949633.0,1709576295265.0,1709575756405.0,1709575491988.0,1709576279256.0,1709575731097.0,1709576292495.0,1709575745126.0,1709576817078.0,1709576873085.0,1709576910849.0,1709576946589.0,1709577011421.0,1709576561597.0,1709576998247.0,1709576336943.0,1709576079059.0,1709575529719.0,1709575549738.0,1709575731097.0,1709575756405.0,1709576079059.0,1709576097833.0,1709576279256.0,322654,4.613425519901005,2.130632457604507,3859.723404255319,3181.280701754386,5.678571428571429,2.3244444444444445,2773.222222222222,3023.8888888888887,32,25,0.0165,0.546040427132414,18774,12866.0,3512.7982456140353,0.09793333333333334,4.0,0.0,0.0,1
1533,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,8,0.3333333333333333,0.5,0.16666666666666666,0.5,7,never,Y,5,never,Y,USA,10:08,35-39,M,Right,Y,,Y,,Black,1,Y,5,6,N,5,non,none,none,how it ring un my mind,non,4,neither,alot,5.0,4.0,7.0,7.0,5.0,4.0,6.0,5.0,non,N,,7.0,,non,5,4,7,7,3,3,2,5,7,6,6,6,4,62,65,52,0.7380952380952381,0.7142857142857143,0.7428571428571429,6,8,1709477517580.0,1709476950497.0,1709477697911.0,1709477130921.0,1709478111514.0,1709478188826.0,1709478207242.0,1709478255980.0,1709478469994.0,1709477869443.0,1709478289340.0,1709477750374.0,1709477191050.0,1709476813671.0,1709477697910.0,1709477130920.0,1709477743323.0,1709477163004.0,1709478188820.0,1709478207236.0,1709478255976.0,1709478286016.0,1709478499449.0,1709478111504.0,1709478469989.0,1709477869435.0,1709477483943.0,1709476891788.0,1709476950497.0,1709477130920.0,1709477191050.0,1709477483943.0,1709477517580.0,1709477697910.0,292893,3.698146841081624,3.547186147186147,6935.076923076923,8200.363636363636,4.2647412008281576,2.6764790764790765,5743.6,9464.333333333334,6,8,0.0,-0.16078744596453073,33637,19231.0,7565.793103448276,0.0,0.0,0.0,0.0,1
1374,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,8,0.3333333333333333,0.25,0.4166666666666667,0.5,5,never,N,4,3to5,Y,USA,10:33,50-54,F,Right,Y,,Y,,Black,1,N,4,8,Y,6,I was very strategic when selecting the words ,sound,equal,This experiment is trying to measure how individuals about been able to read words,I felt very happy and hilarious at the same time ,5,both,I really loved it,4.0,5.0,5.0,6.0,4.0,7.0,6.0,5.0,I had a good experience ,N,,7.0,,,4,6,4,4,6,5,4,5,5,6,3,5,6,57,63,46,0.6785714285714286,0.6923076923076923,0.6571428571428571,1,0,1707319350811.0,1707318888466.0,1707319531696.0,1707319069038.0,1707319751246.0,1707319827815.0,1707319851980.0,1707319943973.0,1707320052445.0,1707319672167.0,1707319978949.0,1707319547107.0,1707319116735.0,1707318827046.0,1707319531688.0,1707319069028.0,1707319544835.0,1707319106409.0,1707319827804.0,1707319851973.0,1707319943967.0,1707319970654.0,1707320068120.0,1707319751235.0,1707320052438.0,1707319672159.0,1707319335915.0,1707318870463.0,1707318888466.0,1707319069028.0,1707319116735.0,1707319335915.0,1707319350811.0,1707319531688.0,219180,3.0444514834758736,2.473603896103896,3475.423076923077,4100.272727272727,2.496103896103896,2.5443362193362193,3880.285714285714,4853.0,1,0,0.9206333333333333,0.04190549289057695,14896,16829.0,3815.8867924528304,0.9206333333333333,5.0,0.3177333333333333,0.3536,1
1534,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,19,0.7916666666666666,0.9166666666666666,0.6666666666666666,1.0,6,1to2,Y,7,never,Y,USA,12:15,50-54,F,Left,Y,,Y,,White,1,N,3,8,N,6,I just typed whatever came to mind.  Sometimes one word would enter my mind and then other similar ones would follow.,meaning,meaning,How information we are presented with affects thoughts.,"After, it was a little easier because the story was forefront in my mind.",7,unintentional,"I would try to think of other things, for example, tasks I need to do today, but the story kept creeping back into my thoughts.",7.0,6.0,4.0,7.0,5.0,1.0,1.0,7.0,It was just a feeling of being in the story.,N,,7.0,,Very enjoyable and interesting.  Thank you!,7,1,7,7,1,7,4,7,1,1,2,7,7,58,59,44,0.6904761904761905,0.6483516483516484,0.6285714285714286,23,12,1709312581246.0,1709311823334.0,1709312767597.0,1709312005523.0,1709313069960.0,1709313155066.0,1709313178607.0,1709313235395.0,1709313352023.0,1709312841409.0,1709313294700.0,1709312785308.0,1709312036755.0,1709311732127.0,1709312767596.0,1709312005522.0,1709312780988.0,1709312023656.0,1709313155063.0,1709313178605.0,1709313235393.0,1709313291276.0,1709313370869.0,1709313069958.0,1709313352021.0,1709312841407.0,1709312550317.0,1709311770291.0,1709311823334.0,1709312005522.0,1709312036755.0,1709312550317.0,1709312581246.0,1709312767596.0,513562,4.053400733152285,2.2342746400885938,4436.0952380952385,4236.209302325581,4.458454106280193,3.3847619047619046,3065.222222222222,5672.2,23,12,0.0,0.7451500852069628,30929,20721.0,4280.210526315789,0.3970166666666667,1.0,0.0,0.3970166666666667,1
1535,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,7,never,Y,7,never,Y,USA,12:50,50-54,M,Right,Y,,Y,,White,1,N,4,8,N,7,I just relaxed and what came up came up,none,none,What words I would use after reading the story,felt sad,7,unintentional,I felt sad mostly,7.0,7.0,7.0,7.0,7.0,1.0,1.0,7.0,Well I went from being happy to feeling sad after reading the story it made me think about the messed up world we live in which I was not feeling before.,N,,7.0,,,7,1,7,7,1,7,7,7,1,1,4,7,7,63,64,49,0.75,0.7032967032967034,0.7,20,0,1709317884676.0,1709316450263.0,1709318069827.0,1709316638786.0,1709318549145.0,1709318702519.0,1709318729276.0,1709318798741.0,1709319094773.0,1709318197731.0,1709318990275.0,1709318115378.0,1709316702334.0,1709316330763.0,1709318069825.0,1709316638784.0,1709318110950.0,1709316687439.0,1709318702517.0,1709318729274.0,1709318798740.0,1709318984196.0,1709319121886.0,1709318549143.0,1709319094772.0,1709318197728.0,1709317858806.0,1709316389064.0,1709316450263.0,1709316638784.0,1709316702334.0,1709317858806.0,1709317884676.0,1709318069825.0,1156472,2.3761098901098903,2.6578719574021115,9256.75,6080.612903225807,6.15,3.0649474335188622,24204.0,4145.142857142857,20,0,0.0,0.7554758528972438,25870,24204.0,7080.688524590164,0.0,0.0,0.0,0.0,1
1536,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,7,never,Y,7,never,Y,USA,17:39,45-49,F,Right,Y,,Y,,MORE,1,N,2,9,N,3,just stuff and people around my house,none,none,not sure...,none,2,neither,"I was not intentionally thinking about the story, nor was I unintentionally thinking about the story.",2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,No specific changes were felt...,N,,7.0,,N/A,7,1,4,5,5,5,1,2,1,3,1,4,5,39,44,30,0.4642857142857143,0.4835164835164835,0.42857142857142855,4,1,1709245091587.0,1709244040334.0,1709245274744.0,1709244222708.0,1709245766938.0,1709245852053.0,1709245875448.0,1709246003915.0,1709246370623.0,1709245388260.0,1709246101809.0,1709245302110.0,1709244268555.0,1709243901352.0,1709245274741.0,1709244222704.0,1709245296726.0,1709244249796.0,1709245852050.0,1709245875443.0,1709246003911.0,1709246095216.0,1709246391140.0,1709245766934.0,1709246370619.0,1709245388253.0,1709245050821.0,1709243952009.0,1709244040334.0,1709244222704.0,1709244268555.0,1709245050821.0,1709245091587.0,1709245274741.0,782266,3.1595385901396136,2.8791128017672643,5085.888888888889,4797.315789473684,3.1642684610075915,2.3376811594202898,3702.5,4091.3333333333335,4,1,0.0,0.8192387417922643,40766,15440.0,4952.273809523809,0.0,0.0,0.0,0.0,1
1375,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,True,14,0.5833333333333334,0.6666666666666666,0.5,1.0,2,1to2,Y,4,never,Y,USA,15:05,20-24,M,Right,Y,,Y,,Black,1,N,4,7,N,4,"In the Word Chain game, players employ various strategies to keep the chain of words going. Some common strategies include lengthening words with longer choices, using words that end with common letters to facilitate the next player's turn, avoiding difficult letters to pose a challenge, anticipating the next move to strategically limit options, incorporating words with multiple meanings for complexity, varying word categories (nouns, verbs, adjectives), and introducing themed words for added interest and challenge. The ultimate objective is to maintain the flow of the game, and the strategies employed can depend on players' preferences and agreed-upon rules.",none,none,Memorization,slight difference,4,both,Since I did both ,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,No changes just liked it,N,,7.0,,,4,2,3,3,5,2,2,4,1,2,3,3,2,31,36,26,0.36904761904761907,0.3956043956043956,0.37142857142857144,18,6,1707321610783.0,1707318672186.0,1707321791602.0,1707318854868.0,1707323190564.0,1707323321954.0,1707323347499.0,1707323379963.0,1707323536355.0,1707321880984.0,1707323422858.0,1707321817689.0,1707318902122.0,1707318599125.0,1707321791601.0,1707318854867.0,1707321812814.0,1707318882470.0,1707323321953.0,1707323347497.0,1707323379961.0,1707323415393.0,1707323554920.0,1707323190562.0,1707323536353.0,1707321880981.0,1707321583827.0,1707318623788.0,1707318672186.0,1707318854867.0,1707318902122.0,1707321583827.0,1707321610783.0,1707321791601.0,2681705,3.265064014000184,2.7723273103707884,3476.6346153846152,3261.5,3.7167869167869165,3.515873015873016,2852.0,2497.6363636363635,18,6,23.91013333333333,0.020545166729693955,26956,11222.0,3288.7881355932204,24.962516666666666,316.0,14.776216666666667,14.776216666666667,1
